"SPIN_NH","OLO_ward","GW_ward","HC_ward","OLO_average"
0.887521968365554,0.876977152899824,0.885764499121265,0.880492091388401,0.887521968365554
0.884007029876977,0.864674868189807,0.873462214411248,0.869947275922671,0.908611599297012
0.92091388400703,0.880492091388401,0.884007029876977,0.875219683655536,0.910369068541301
0.868189806678383,0.875219683655536,0.880492091388401,0.87170474516696,0.919156414762742
0.898066783831283,0.884007029876977,0.869947275922671,0.868189806678383,0.924428822495606
0.884007029876977,0.876977152899824,0.889279437609842,0.880492091388401,0.884007029876977
0.89103690685413,0.878734622144112,0.884007029876977,0.878734622144112,0.910369068541301
0.862917398945518,0.848857644991213,0.873462214411248,0.87170474516696,0.922671353251318
0.898066783831283,0.852372583479789,0.884007029876977,0.876977152899824,0.89103690685413
0.862917398945518,0.89103690685413,0.878734622144112,0.875219683655536,0.89103690685413
0.855887521968366,0.854130052724077,0.887521968365554,0.876977152899824,0.892794376098418
0.898066783831283,0.848857644991213,0.884007029876977,0.878734622144112,0.915641476274165
0.878734622144112,0.882249560632689,0.873462214411248,0.87170474516696,0.917398945518453
0.892794376098418,0.873462214411248,0.885764499121265,0.869947275922671,0.922671353251318
0.868189806678383,0.89103690685413,0.873462214411248,0.869947275922671,0.919156414762742
0.899824253075571,0.86115992970123,0.889279437609842,0.869947275922671,0.919156414762742
0.885764499121265,0.884007029876977,0.875219683655536,0.869947275922671,0.878734622144112
0.931458699472759,0.847100175746924,0.864674868189807,0.87170474516696,0.908611599297012
0.901581722319859,0.84182776801406,0.876977152899824,0.869947275922671,0.912126537785589
0.873462214411248,0.854130052724077,0.889279437609842,0.87170474516696,0.908611599297012
0.876977152899824,0.875219683655536,0.875219683655536,0.876977152899824,0.885764499121265
0.899824253075571,0.848857644991213,0.889279437609842,0.869947275922671,0.885764499121265
0.609841827768014,0.850615114235501,0.880492091388401,0.869947275922671,0.889279437609842
0.899824253075571,0.847100175746924,0.884007029876977,0.878734622144112,0.92091388400703
0.864674868189807,0.887521968365554,0.87170474516696,0.868189806678383,0.910369068541301
0.882249560632689,0.845342706502636,0.87170474516696,0.875219683655536,0.898066783831283
0.838312829525483,0.857644991212654,0.885764499121265,0.873462214411248,0.892794376098418
0.845342706502636,0.852372583479789,0.87170474516696,0.873462214411248,0.892794376098418
0.898066783831283,0.855887521968366,0.887521968365554,0.869947275922671,0.912126537785589
0.931458699472759,0.854130052724077,0.894551845342706,0.875219683655536,0.884007029876977
0.868189806678383,0.87170474516696,0.884007029876977,0.869947275922671,0.913884007029877
0.864674868189807,0.845342706502636,0.87170474516696,0.875219683655536,0.910369068541301
0.898066783831283,0.857644991212654,0.869947275922671,0.87170474516696,0.885764499121265
0.884007029876977,0.852372583479789,0.892794376098418,0.868189806678383,0.89103690685413
0.869947275922671,0.875219683655536,0.869947275922671,0.880492091388401,0.892794376098418
0.836555360281195,0.850615114235501,0.892794376098418,0.880492091388401,0.910369068541301
0.880492091388401,0.86115992970123,0.884007029876977,0.868189806678383,0.905096660808436
0.894551845342706,0.873462214411248,0.876977152899824,0.880492091388401,0.922671353251318
0.927943760984183,0.852372583479789,0.884007029876977,0.875219683655536,0.906854130052724
0.898066783831283,0.848857644991213,0.89103690685413,0.873462214411248,0.913884007029877
0.894551845342706,0.84182776801406,0.87170474516696,0.878734622144112,0.894551845342706
0.880492091388401,0.87170474516696,0.894551845342706,0.869947275922671,0.922671353251318
0.882249560632689,0.852372583479789,0.87170474516696,0.87170474516696,0.906854130052724
0.92091388400703,0.854130052724077,0.868189806678383,0.868189806678383,0.917398945518453
0.910369068541301,0.855887521968366,0.869947275922671,0.878734622144112,0.912126537785589
0.868189806678383,0.882249560632689,0.875219683655536,0.87170474516696,0.913884007029877
0.866432337434095,0.857644991212654,0.889279437609842,0.868189806678383,0.896309314586995
0.896309314586995,0.882249560632689,0.875219683655536,0.873462214411248,0.898066783831283
0.910369068541301,0.855887521968366,0.873462214411248,0.869947275922671,0.92091388400703
0.86115992970123,0.859402460456942,0.876977152899824,0.866432337434095,0.919156414762742
0.859402460456942,0.875219683655536,0.869947275922671,0.873462214411248,0.917398945518453
0.869947275922671,0.859402460456942,0.887521968365554,0.875219683655536,0.899824253075571
0.899824253075571,0.855887521968366,0.89103690685413,0.880492091388401,0.917398945518453
0.899824253075571,0.852372583479789,0.873462214411248,0.880492091388401,0.910369068541301
0.901581722319859,0.850615114235501,0.87170474516696,0.878734622144112,0.915641476274165
0.894551845342706,0.880492091388401,0.887521968365554,0.873462214411248,0.919156414762742
0.901581722319859,0.847100175746924,0.889279437609842,0.869947275922671,0.915641476274165
0.857644991212654,0.880492091388401,0.887521968365554,0.868189806678383,0.898066783831283
0.899824253075571,0.875219683655536,0.884007029876977,0.873462214411248,0.906854130052724
0.864674868189807,0.852372583479789,0.875219683655536,0.876977152899824,0.910369068541301
0.906854130052724,0.884007029876977,0.89103690685413,0.87170474516696,0.917398945518453
0.86115992970123,0.848857644991213,0.887521968365554,0.869947275922671,0.910369068541301
0.878734622144112,0.889279437609842,0.876977152899824,0.87170474516696,0.901581722319859
0.852372583479789,0.855887521968366,0.887521968365554,0.87170474516696,0.889279437609842
0.898066783831283,0.86115992970123,0.882249560632689,0.876977152899824,0.919156414762742
0.862917398945518,0.878734622144112,0.876977152899824,0.87170474516696,0.917398945518453
0.859402460456942,0.86115992970123,0.87170474516696,0.869947275922671,0.889279437609842
0.884007029876977,0.859402460456942,0.873462214411248,0.87170474516696,0.894551845342706
0.854130052724077,0.850615114235501,0.87170474516696,0.875219683655536,0.912126537785589
0.845342706502636,0.852372583479789,0.880492091388401,0.875219683655536,0.92091388400703
0.876977152899824,0.889279437609842,0.887521968365554,0.876977152899824,0.89103690685413
0.899824253075571,0.882249560632689,0.875219683655536,0.868189806678383,0.922671353251318
