"SPIN_NH","OLO_ward","GW_ward","HC_ward","OLO_average"
0.701030927835051,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.701030927835051,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.701030927835051,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.72680412371134,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.711340206185567,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.690721649484536,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.701030927835051,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.721649484536082,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.685567010309278,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.711340206185567,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.721649484536082,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.690721649484536,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.711340206185567,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.685567010309278,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.695876288659794,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.541237113402062,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.695876288659794,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.716494845360825,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.716494845360825,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.690721649484536,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.690721649484536,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.695876288659794,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.701030927835051,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.721649484536082,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.701030927835051,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.695876288659794,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.711340206185567,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.536082474226804,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.716494845360825,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.561855670103093,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.711340206185567,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.685567010309278,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.582474226804124,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.690721649484536,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.664948453608247,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.711340206185567,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.72680412371134,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.711340206185567,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.695876288659794,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.690721649484536,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.690721649484536,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.701030927835051,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.706185567010309,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.690721649484536,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.670103092783505,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
0.701030927835051,0.690721649484536,0.685567010309278,0.706185567010309,0.623711340206186
